element_type,has_alt,has_label,has_aria,contrast_ratio,is_interactive,issue_severity
input,1,1,1,12.427279393383143,0,minor
input,1,1,0,6.074583989142349,1,moderate
input,1,1,0,17.027444997509185,1,moderate
select,0,0,0,2.4047461173896214,1,serious
input,0,1,1,14.779115803423396,0,minor
button,0,1,0,4.4989202738205964,1,moderate
img,0,1,0,12.927708368064584,0,serious
textarea,1,0,0,17.71385174385384,0,serious
a,1,1,0,16.101613242433594,1,moderate
input,1,0,1,16.058857753672747,0,serious
div,0,1,1,11.356906243738104,1,minor
input,0,1,1,18.814911836994426,0,minor
div,1,1,1,12.762103964839959,0,minor
button,1,0,1,19.350359370991413,1,minor
div,0,0,0,11.930449156648352,1,moderate
a,1,0,0,11.119311260400059,0,minor
img,0,0,0,5.4470603842062895,0,serious
div,0,0,1,11.8957330806041,0,minor
div,0,0,0,3.8116966249779396,0,moderate
img,1,1,1,18.39380402519091,1,minor
a,1,0,0,14.51783777416587,0,minor
input,0,1,1,20.872708969858838,0,minor
div,1,0,0,2.841948555810462,1,critical
img,0,0,0,5.813454996905737,0,serious
button,0,0,0,18.543172085322784,1,moderate
img,0,1,0,8.905081995378353,1,serious
button,0,0,1,10.326059799637951,1,minor
a,1,0,0,18.213037747752338,0,minor
input,0,1,0,11.436464498999046,1,moderate
img,0,1,0,4.869516988287362,1,serious
textarea,1,1,1,18.84060230819562,1,minor
textarea,0,1,0,1.6212331284606698,0,critical
select,0,0,0,18.907925352868865,0,serious
div,1,1,0,2.010404533446694,0,critical
a,1,0,0,14.316987292002562,0,minor
img,1,0,0,2.4335875935066933,1,critical
textarea,0,1,1,15.12425971930131,1,minor
div,1,0,1,1.6794264266590178,1,critical
textarea,1,1,1,17.84915455421575,0,minor
img,0,0,0,10.318879018599695,1,serious
button,0,1,1,2.8690782533775585,0,critical
img,0,1,0,15.136388900202878,0,serious
select,0,1,0,10.78580315007525,0,minor
img,0,1,0,4.818977177508858,1,serious
img,1,1,0,1.3134474777745155,1,critical
select,1,1,1,9.359965194510742,0,minor
a,1,0,1,2.7125846145707113,1,critical
img,0,0,1,2.883393964944744,0,serious
select,0,0,0,6.346590967253537,1,serious
div,0,1,1,13.609165944848487,0,minor
button,1,0,1,11.598212171218984,0,minor
button,1,1,0,2.379746165173612,0,critical
img,0,0,1,20.368625517849395,1,serious
a,1,0,0,18.74337376589182,1,moderate
a,0,1,1,6.184509742903165,1,minor
div,1,0,1,3.446771519242825,1,moderate
img,1,0,1,19.848057295139803,1,minor
button,1,0,0,10.222835557613998,0,minor
a,0,1,1,7.2233392954287154,1,minor
img,1,0,1,10.807160703303747,0,minor
textarea,1,1,1,16.454882890928243,1,minor
a,0,0,1,4.36770596606109,1,moderate
select,1,0,0,16.349916670186143,1,serious
textarea,0,0,0,15.988935758677309,0,serious
a,0,0,1,11.786964096817595,1,minor
button,0,1,1,18.316845774991634,0,minor
input,0,0,1,3.642867563397211,1,serious
textarea,0,1,0,12.909580133313462,0,minor
div,1,1,1,9.986861050036431,0,minor
div,0,0,1,9.445842256716634,0,minor
button,0,0,0,6.051221425390509,0,minor
a,0,1,0,8.44559313619816,1,moderate
img,0,1,0,3.163015120473315,1,serious
a,1,0,1,6.031979395296505,0,minor
button,0,0,0,6.439302155561652,1,moderate
div,1,0,0,15.413357349202789,0,minor
a,0,0,1,1.9710085441772631,1,critical
div,1,0,0,14.023846163017215,1,moderate
textarea,0,1,1,5.428198195863797,1,minor
img,0,0,1,2.6372301183258786,0,serious
textarea,1,0,0,7.016123221708682,1,serious
div,0,1,1,5.489457388572056,0,minor
div,1,0,0,12.040647516797,1,moderate
input,0,0,0,8.147528068959248,0,serious
input,1,1,0,20.319874848166524,1,moderate
textarea,0,0,1,20.270991987817013,0,serious
select,0,1,0,9.87430538240479,0,minor
textarea,1,0,1,16.901749213205193,0,serious
input,0,0,1,1.2653708172175007,1,serious
div,0,0,1,11.956231694496052,0,minor
button,0,1,0,15.86598344613958,1,moderate
textarea,0,1,1,5.3388645081467185,0,minor
div,0,1,1,2.223435103318875,0,critical
button,0,1,0,4.118378718129118,0,moderate
button,1,0,0,9.83696174347714,1,moderate
input,1,1,1,11.12742841512524,1,minor
textarea,1,1,1,8.61770244217537,1,minor
a,0,1,0,9.7994753408476,1,moderate
img,1,0,1,10.404699192185626,1,minor
input,0,0,1,16.388733232021927,1,serious
input,0,1,1,3.1048379615530477,1,moderate
a,0,1,1,16.379009343187917,0,minor
img,0,0,0,14.772546045899963,0,serious
div,1,1,1,15.833216189526361,1,minor
select,0,1,0,15.689367717506457,1,moderate
textarea,1,1,1,10.411836316035673,1,minor
select,0,1,0,5.228003691218001,1,moderate
div,1,0,1,11.73257808603608,1,minor
input,1,0,0,20.15964107218199,0,serious
img,1,0,1,12.770513627867274,1,minor
input,1,1,0,1.2209429042555522,1,critical
button,1,1,1,2.1942180975278127,1,critical
input,1,0,1,20.857268672071047,0,serious
input,0,0,0,2.4389271847888074,0,serious
div,1,0,0,1.9209032008979712,0,critical
div,0,1,0,8.060485387173108,0,minor
div,1,0,0,20.386344065386734,1,moderate
select,0,1,0,7.3735030746573145,0,minor
button,1,1,1,9.197682617505412,0,minor
div,1,0,0,13.681541224171312,0,minor
img,0,0,0,1.4822367865279564,0,serious
select,1,1,1,18.95527155038376,0,minor
a,1,0,0,11.388860351088642,1,moderate
img,1,0,0,10.33621812008116,0,minor
textarea,0,1,0,18.214533244132607,0,minor
textarea,1,1,1,20.061531787160423,0,minor
img,0,1,0,9.468504632936696,1,serious
div,1,1,1,4.448821585864614,1,moderate
a,1,1,1,17.31418540004146,1,minor
a,0,0,0,9.065208424449743,1,moderate
select,1,1,1,19.71091079023532,1,minor
a,1,1,0,19.997979676619657,1,moderate
textarea,0,1,0,3.29658063442739,1,moderate
button,1,0,0,20.131079346657025,1,moderate
div,0,1,0,8.365406508902419,0,minor
a,0,1,0,13.92505035314381,0,minor
select,0,1,1,1.6950016346809207,1,critical
textarea,1,0,1,18.777685481676652,0,serious
button,0,1,1,13.831946586897299,1,minor
input,0,1,1,13.871089339128384,0,minor
input,1,1,0,19.043523199549675,0,minor
button,0,0,0,11.166943498146864,1,moderate
textarea,1,0,1,9.21033280725101,0,serious
select,1,0,0,18.322575045846325,1,serious
button,1,0,1,15.848410237427965,1,minor
div,1,1,1,19.97951329929802,0,minor
div,0,1,1,19.802437866210653,1,minor
input,0,0,1,8.646523291204804,0,serious
a,0,0,0,9.939725802828358,0,minor
select,0,1,0,6.11969907581557,1,moderate
input,0,1,1,14.212957782771353,1,minor
a,1,0,1,8.290839401777731,1,minor
a,0,0,1,16.722012932153422,1,minor
div,0,0,1,3.4310152146182107,1,moderate
textarea,0,0,1,3.328057023314918,0,serious
img,1,1,0,5.0891076283879375,1,moderate
textarea,1,0,1,2.6858437687482697,0,serious
img,0,0,1,13.400632153564695,1,serious
button,1,1,0,3.9470553203347727,0,moderate
div,0,1,0,4.199258349353085,0,moderate
a,0,1,0,1.2845644745833198,0,critical
select,1,1,0,16.641800292472197,0,minor
img,1,1,0,17.24592110846962,0,minor
textarea,0,0,0,4.240448327288794,1,serious
a,0,0,0,15.790488685344489,0,minor
img,1,0,0,9.670902463147192,1,moderate
img,0,1,0,5.791897659307827,0,serious
img,1,0,1,13.427692161476578,1,minor
select,0,1,0,4.569681486941696,0,minor
div,1,0,1,16.13767215306071,0,minor
select,0,0,1,1.952304551411034,1,serious
input,0,1,1,20.182618658558287,1,minor
a,1,1,1,2.4375050741724893,0,critical
div,0,0,1,12.588968384973795,0,minor
div,0,0,1,19.04388580244757,1,minor
div,1,0,1,1.238089376957007,0,critical
textarea,0,0,1,10.97028921978114,0,serious
div,0,0,0,8.000139286213598,1,moderate
select,0,1,1,12.606643805158182,0,minor
div,1,1,1,5.509147734753174,0,minor
button,1,1,1,2.297984344634495,1,critical
a,1,1,1,13.51866073697414,0,minor
div,0,0,0,9.33698478986805,1,moderate
a,0,0,1,13.449710774124593,1,minor
button,0,1,0,5.210782936756859,0,minor
button,0,0,0,7.774825259069637,0,minor
a,1,1,1,12.233627787292207,1,minor
img,0,0,1,12.862255566494547,1,serious
input,0,0,0,8.446296155485303,0,serious
textarea,0,0,1,6.601064112331128,1,serious
img,1,1,1,6.474012589771917,0,minor
img,0,1,0,4.493987028417969,1,serious
select,0,1,0,7.508099246591743,1,moderate
textarea,0,1,1,4.988806740264399,1,minor
textarea,0,0,1,13.676308124598897,0,serious
img,0,0,1,12.381339964841793,1,serious
div,1,0,0,8.651776473418401,1,moderate
select,0,0,1,7.516600398747889,1,serious
select,0,1,0,5.75228400389285,1,moderate
button,0,0,0,11.709166179186823,0,minor
textarea,0,0,1,19.378055286913767,1,serious
img,0,0,0,14.714061027778744,0,serious
button,0,1,1,15.888294280711348,1,minor
a,0,1,1,17.687557273128157,1,minor
input,0,1,0,8.032699466756975,0,minor
select,0,0,1,2.2575156422897527,0,serious
a,0,1,0,13.451176066432886,1,moderate
a,1,0,0,4.773445824560653,1,moderate
div,1,0,1,12.380872999913326,1,minor
input,1,0,1,15.790204663141296,0,serious
a,1,1,1,16.67276604295673,1,minor
a,0,1,1,7.036782404950309,0,minor
input,1,0,0,11.248664651386303,1,serious
input,1,0,0,13.419301925543847,0,serious
a,0,1,0,17.389614434012437,0,minor
input,1,1,1,16.227773302098946,0,minor
a,1,1,0,20.759506419547407,1,moderate
a,0,0,0,1.1616935306002176,1,critical
div,0,0,1,9.74978881726266,0,minor
img,0,0,1,6.120889727522558,0,serious
a,1,1,1,3.397867742897468,0,moderate
button,1,1,0,19.230306563343692,1,moderate
select,0,1,1,20.959241321913726,1,minor
textarea,0,0,0,4.611924158094473,1,serious
img,1,0,0,1.768667856027272,0,critical
img,0,1,0,6.501088953610007,1,serious
img,1,0,0,17.697238361327912,1,moderate
div,0,1,0,6.877801663986335,1,moderate
a,0,0,1,2.138029609952431,0,critical
div,1,1,0,2.049843679060598,1,critical
a,0,0,1,9.54845604738873,1,minor
div,0,0,0,19.636514461232395,1,moderate
div,0,1,0,6.718408832792639,1,moderate
select,1,1,1,9.543153614020875,1,minor
button,0,1,0,3.038676107652171,0,moderate
div,0,1,0,10.871455865379621,0,minor
select,0,1,1,14.93094128571408,0,minor
input,0,0,1,6.423007223544392,0,serious
button,0,1,0,6.934226170573695,1,moderate
div,0,1,0,17.839500508125425,1,moderate
textarea,1,1,0,1.2072744469435417,0,critical
img,1,0,1,13.72941417100194,0,minor
input,0,1,0,8.87769269883234,0,minor
input,1,1,1,6.96761027122938,1,minor
select,1,1,1,14.151876644877543,1,minor
input,0,0,0,17.693370435794105,1,serious
button,1,0,1,12.167842326573474,0,minor
div,1,1,0,1.6218924388611202,0,critical
div,1,0,0,10.228023816511522,0,minor
textarea,1,1,1,10.255198817879462,1,minor
img,1,0,1,11.875969896092156,1,minor
select,1,1,1,14.419178020871046,0,minor
img,1,0,1,1.386368070686809,0,critical
input,1,1,1,11.040252487995009,1,minor
textarea,0,1,1,12.766155387611814,1,minor
img,0,0,0,7.8670677283210395,0,serious
button,1,1,0,14.367304531808662,0,minor
div,1,1,0,5.563554342583423,1,moderate
input,0,1,1,7.347446661349032,0,minor
textarea,1,1,1,20.25510694848652,0,minor
img,1,0,1,7.961407417222802,1,minor
select,0,1,0,7.930017747314901,0,minor
button,0,0,0,12.913612716462305,1,moderate
button,0,0,1,20.419506597201202,0,minor
img,1,0,1,20.661608919060008,1,minor
div,1,0,1,12.593159273526322,0,minor
img,0,1,1,1.0217403960986506,0,serious
input,0,1,0,19.013131015367993,0,minor
img,1,0,0,12.404759291540962,1,moderate
button,0,1,0,8.319928165798718,0,minor
textarea,1,0,1,17.583902820318766,0,serious
img,1,1,0,8.9966491870041,1,moderate
div,0,1,1,1.6808901240052934,0,critical
textarea,0,1,1,17.421444461140375,1,minor
select,1,0,1,11.917188020395246,1,serious
a,0,0,0,7.762870764483924,1,moderate
img,0,1,0,6.0178475270770235,0,serious
div,0,0,1,12.875949188308512,1,minor
textarea,0,0,0,5.160990964502003,0,serious
div,1,1,1,7.477017731140064,1,minor
select,1,0,1,13.730606188279673,0,serious
button,1,1,1,18.63088900811864,1,minor
div,1,1,0,11.657806567831976,1,moderate
textarea,0,1,0,16.18212796598185,0,minor
div,0,0,1,16.261212075260836,1,minor
div,1,1,0,14.287079053187735,0,minor
div,1,1,0,5.916766753610354,1,moderate
input,0,0,0,18.335771963004838,0,serious
input,1,0,0,9.72551311279133,1,serious
button,1,0,1,1.8842148787140114,1,critical
img,0,0,0,5.892253401390503,0,serious
div,1,1,1,16.310967081986316,1,minor
select,0,0,1,2.3826667163497874,0,serious
img,0,0,0,3.947288043098224,0,serious
select,1,0,1,14.884536320834089,1,serious
img,0,0,1,18.85201579455081,1,serious
button,1,1,0,13.674640101152736,1,moderate
div,0,0,1,5.445821076591092,0,minor
div,1,1,1,2.068275264990972,0,critical
a,1,0,0,13.302531651006234,1,moderate
select,1,1,0,1.9479715586232795,0,critical
img,0,1,0,13.25444103883514,1,serious
img,0,0,0,5.511598883221901,1,serious
input,1,1,0,19.093121248176594,1,moderate
a,0,0,1,10.501853369747238,0,minor
textarea,1,1,1,5.478768666193913,0,minor
textarea,1,1,0,18.06290633117183,1,moderate
input,0,1,0,6.080707968950167,0,minor
input,1,0,1,7.1319815304975105,1,serious
input,0,1,0,17.685557981109113,1,moderate
select,1,0,0,7.175840596011919,0,serious
select,0,1,1,9.203275384612747,1,minor
button,1,1,1,7.953313415177331,1,minor
button,1,1,1,3.328006356607517,1,moderate
input,0,1,0,1.777916244936523,1,critical
a,1,1,1,15.490813481219627,1,minor
img,1,1,0,13.902742478714412,0,minor
select,0,0,1,6.6473213510411435,0,serious
a,1,0,0,6.9119824996975705,1,moderate
div,0,0,0,19.900115660173626,0,minor
select,1,1,0,20.753422544669842,1,moderate
select,0,0,1,10.46869806467387,1,serious
button,1,1,1,17.049034909629874,1,minor
img,1,0,1,15.733717517387309,1,minor
img,1,0,0,6.946354190240939,0,minor
textarea,0,1,1,2.171254210409567,0,critical
textarea,0,1,1,3.8511251426988005,1,moderate
textarea,0,0,0,17.765882340015267,0,serious
textarea,0,0,0,15.624276399925622,1,serious
div,1,0,1,14.286696889245558,0,minor
div,1,0,1,3.6129766339329663,1,moderate
select,0,1,1,13.798613749010494,1,minor
input,0,0,0,16.44304662986231,1,serious
button,0,1,1,18.212034997205812,0,minor
button,1,1,0,1.2646255838723643,0,critical
textarea,0,0,0,14.689502037569554,1,serious
select,0,1,1,1.3819531120640884,0,critical
a,1,0,1,15.13745691086877,0,minor
input,1,1,0,13.712427294640097,0,minor
select,0,1,0,3.96695725837945,0,moderate
input,1,0,1,16.322435026902603,0,serious
input,0,1,1,2.366952363793823,0,critical
input,1,1,1,17.52797547489267,0,minor
select,0,0,0,6.23858489696458,0,serious
textarea,0,1,0,14.7770372460133,0,minor
button,0,1,1,19.473786820437404,0,minor
button,0,0,0,7.796540493468979,0,minor
textarea,1,0,0,11.057881558808383,0,serious
input,1,1,1,10.262360679009007,0,minor
a,1,1,0,4.152226981257362,1,moderate
img,1,1,1,12.806240209815233,1,minor
select,0,0,1,15.860038370418959,0,serious
img,0,1,0,19.337496578476383,0,serious
textarea,1,1,0,18.016052032990256,0,minor
a,1,1,1,11.200387594560635,1,minor
select,1,1,0,15.380343090238696,1,moderate
textarea,1,1,1,17.015668267477857,0,minor
input,1,1,0,10.869774274766975,0,minor
button,0,0,0,3.308551214085355,0,moderate
img,0,0,0,9.758615276947417,0,serious
div,0,1,1,17.849560764031295,0,minor
div,1,1,0,12.9328281078747,1,moderate
a,1,0,1,15.48916754018678,0,minor
input,1,0,1,4.705360443051751,1,serious
img,1,0,1,20.286755364220113,0,minor
input,0,1,0,9.081610589866187,0,minor
img,0,1,1,14.07271045435458,1,serious
a,1,1,1,1.3774450918121053,1,critical
a,0,1,0,3.5463852451058266,0,moderate
div,0,0,1,16.64068539769838,1,minor
input,1,0,1,20.359388910405094,0,serious
select,1,0,0,7.401107101109565,1,serious
div,1,0,1,1.7436146988252967,1,critical
input,1,1,0,8.21733203960275,0,minor
div,1,1,1,1.3493626055800525,0,critical
select,1,0,1,4.8474618452493825,1,serious
button,0,0,0,16.049440301074767,0,minor
button,0,0,1,19.741767962129924,1,minor
button,1,0,1,2.748981687377733,1,critical
button,0,0,1,12.158015576210186,0,minor
textarea,1,1,0,6.0776169224806385,1,moderate
img,1,1,0,3.7811825158785908,0,moderate
textarea,1,0,0,5.37960459783115,0,serious
textarea,1,0,0,12.555261349954149,1,serious
textarea,0,0,0,2.302690028879221,0,serious
button,1,1,1,9.68437192336835,1,minor
select,0,1,0,3.7045570191032775,1,moderate
a,1,1,0,6.45354104788963,0,minor
a,1,0,0,4.815086594865278,0,minor
img,1,1,1,18.659509996617942,1,minor
button,0,0,1,15.16022661742579,0,minor
button,1,1,0,18.36925157894941,1,moderate
button,1,1,1,8.66925669095385,1,minor
div,1,1,1,7.268267297073402,1,minor
input,0,0,1,8.611743897955341,1,serious
div,0,0,1,1.3709639144881494,1,critical
input,0,1,0,15.494085502971163,0,minor
button,1,0,0,7.995449137901566,1,moderate
button,0,0,1,7.266476071535834,1,minor
div,1,0,1,12.962821307410659,1,minor
div,0,0,1,9.724998234196327,1,minor
input,0,0,1,20.61686736447797,1,serious
a,1,0,0,8.125060857976028,1,moderate
input,0,0,1,13.277916844158268,0,serious
div,1,1,0,7.233022012193034,0,minor
select,1,0,1,20.811899604213135,1,serious
div,0,0,0,9.902220694402562,1,moderate
select,1,1,1,13.68257621733606,1,minor
img,1,1,0,3.534433419053541,0,moderate
div,0,1,0,15.660484297273161,1,moderate
img,0,1,0,6.38420115751244,1,serious
a,1,0,1,9.972265056593438,1,minor
input,0,1,0,18.66266124654916,1,moderate
select,1,1,1,20.41105029770203,1,minor
input,1,0,0,9.49144203680714,1,serious
img,0,0,0,17.696053359089998,0,serious
select,0,0,1,2.066979890997215,1,serious
input,0,1,0,17.95148059580525,1,moderate
div,0,0,1,13.590206443052994,1,minor
button,1,1,1,10.77412336783204,1,minor
img,1,0,1,18.799274102744956,1,minor
input,0,0,1,17.906744450128276,1,serious
img,0,1,0,6.93890191907144,1,serious
textarea,1,0,0,16.82976764689515,1,serious
img,1,0,1,2.989818673247452,1,critical
select,1,0,0,17.455278709347404,0,serious
textarea,1,0,0,14.50911236046501,0,serious
select,0,0,1,2.7573266186388548,0,serious
button,1,1,0,14.661603469482708,1,moderate
textarea,1,1,1,12.610385533527403,0,minor
div,0,0,0,12.891002022900896,0,minor
img,1,1,0,6.8172787025939705,0,minor
input,1,1,1,6.329944000256905,0,minor
a,0,1,0,16.2507022410804,1,moderate
img,0,0,0,6.136269620344782,0,serious
img,0,0,1,9.925245036197973,0,serious
button,1,0,0,14.895779971975696,1,moderate
div,1,1,1,2.5923250265487554,0,critical
a,0,1,0,12.890967652233144,1,moderate
textarea,0,0,1,12.787527452962346,0,serious
textarea,1,0,1,14.68457421776051,0,serious
textarea,0,1,1,8.398561906113173,0,minor
select,0,1,1,9.979595481276794,1,minor
select,0,0,1,7.599386278893872,0,serious
input,1,1,0,17.163364943775516,0,minor
a,1,1,0,3.6122152007226496,1,moderate
textarea,1,1,1,20.259079071506598,0,minor
select,1,1,0,13.696723119584348,0,minor
input,1,1,1,18.738134487843517,0,minor
div,1,1,0,9.524629165295286,0,minor
input,0,1,0,7.645581407839933,0,minor
select,1,0,1,19.01451620247967,1,serious
button,1,0,1,2.9774605775260556,1,critical
button,0,1,0,3.342144630105556,1,moderate
textarea,1,1,0,6.986935529693547,0,minor
button,1,1,1,20.19549963532637,0,minor
textarea,0,0,0,13.661372197302141,0,serious
textarea,0,0,0,12.083873932307963,0,serious
select,0,1,1,15.107126727108412,0,minor
button,1,0,0,9.349491121563323,1,moderate
textarea,0,1,1,16.161470028415984,1,minor
a,1,1,1,8.864613959457552,1,minor
div,1,1,1,17.527263697129293,0,minor
input,1,1,0,6.345901641530091,1,moderate
input,1,1,0,6.550933185960485,1,moderate
select,0,1,1,11.447666108534703,1,minor
button,0,1,1,9.615223167234703,1,minor
button,1,0,0,13.962316885693907,0,minor
textarea,0,1,0,8.28581509347158,0,minor
img,1,0,0,5.611012981407336,1,moderate
textarea,1,1,1,10.396171257658022,1,minor
div,1,1,1,12.219129989942925,1,minor
a,0,0,0,3.8520010765938086,1,moderate
input,1,0,0,12.134372514663307,1,serious
textarea,1,1,0,7.385134104957936,1,moderate
img,0,0,1,8.849037697370157,1,serious
img,0,1,1,6.586362581265625,1,serious
textarea,0,1,0,19.628206555861198,1,moderate
select,0,0,0,14.666725625604277,0,serious
input,1,0,1,6.2492062280136675,1,serious
select,0,0,1,13.900626691039003,0,serious
a,1,0,0,17.971448191640924,0,minor
img,0,1,0,9.032604166655373,1,serious
img,0,0,0,17.599150183123644,1,serious
div,0,0,1,4.088298886799848,0,moderate
a,0,0,0,17.45562729732336,0,minor
img,0,0,1,11.805884853447328,1,serious
a,0,0,1,5.4594897601996415,0,minor
input,1,1,0,9.142827691118228,1,moderate
button,0,1,0,20.759859848932336,1,moderate
img,0,0,1,16.671120332848524,0,serious
div,0,0,0,12.501727227702306,1,moderate
input,0,1,1,3.3032782380905115,0,moderate
textarea,1,0,0,9.356231658030005,1,serious
a,0,1,0,6.261030280238746,1,moderate
textarea,0,1,0,2.420021590107805,0,critical
select,0,0,0,11.8440877743863,0,serious
input,0,1,1,18.78371399681752,1,minor
